Date,Month,Day,Year,Location,Birds
10/25/2023,10,25,2023,KGH-W,2
10/25/2023,10,25,2023,KGH-W,0
10/25/2023,10,25,2023,Mudd Library,0
10/25/2023,10,25,2023,RAC-E,0
10/25/2023,10,25,2023,RAC-N,0
10/25/2023,10,25,2023,RAC-S,0
10/25/2023,10,25,2023,RAC-W,0
10/26/2023,10,26,2023,Allen Center,0
10/26/2023,10,26,2023,KGH-E,0
10/26/2023,10,26,2023,KGH-N,0
10/26/2023,10,26,2023,KGH-S,0
10/26/2023,10,26,2023,KGH-W,0
10/26/2023,10,26,2023,Mudd Library,0
10/26/2023,10,26,2023,RAC-E,0
10/26/2023,10,26,2023,RAC-N,0
10/26/2023,10,26,2023,RAC-S,0
10/26/2023,10,26,2023,RAC-W,0
10/27/2023,10,27,2023,Allen Center,0
10/27/2023,10,27,2023,KGH-E,0
10/27/2023,10,27,2023,KGH-N,0
10/27/2023,10,27,2023,KGH-S,0
10/27/2023,10,27,2023,KGH-W,0
10/27/2023,10,27,2023,Mudd Library,2
10/27/2023,10,27,2023,Mudd Library,0
10/27/2023,10,27,2023,RAC-E,0
10/27/2023,10,27,2023,RAC-N,0
10/27/2023,10,27,2023,RAC-S,0
10/27/2023,10,27,2023,RAC-W,0
10/28/2023,10,28,2023,Allen Center,0
10/28/2023,10,28,2023,KGH-E,0
10/28/2023,10,28,2023,KGH-N,0
10/28/2023,10,28,2023,KGH-S,0
10/28/2023,10,28,2023,KGH-W,0
10/28/2023,10,28,2023,Mudd Library,0
10/28/2023,10,28,2023,RAC-E,0
10/28/2023,10,28,2023,RAC-N,0
10/28/2023,10,28,2023,RAC-S,0
10/28/2023,10,28,2023,RAC-W,0
10/29/2023,10,29,2023,Allen Center,0
10/29/2023,10,29,2023,KGH-E,0
10/29/2023,10,29,2023,KGH-N,0
10/29/2023,10,29,2023,KGH-S,0
10/29/2023,10,29,2023,KGH-W,0
10/29/2023,10,29,2023,Mudd Library,0
10/29/2023,10,29,2023,RAC-E,0
10/29/2023,10,29,2023,RAC-N,0
10/29/2023,10,29,2023,RAC-S,0
10/29/2023,10,29,2023,RAC-W,0
10/30/2023,10,30,2023,Allen Center,0
10/30/2023,10,30,2023,KGH-E,0
10/30/2023,10,30,2023,KGH-N,0
10/30/2023,10,30,2023,KGH-S,0
10/30/2023,10,30,2023,KGH-W,2
10/30/2023,10,30,2023,KGH-W,0
10/30/2023,10,30,2023,Mudd Library,0
10/30/2023,10,30,2023,RAC-E,0
10/30/2023,10,30,2023,RAC-N,0
10/30/2023,10,30,2023,RAC-S,0
10/30/2023,10,30,2023,RAC-W,0
10/31/2023,10,31,2023,Allen Center,0
10/31/2023,10,31,2023,KGH-E,0
10/31/2023,10,31,2023,KGH-N,0
10/31/2023,10,31,2023,KGH-S,0
10/31/2023,10,31,2023,KGH-W,0
10/31/2023,10,31,2023,Mudd Library,0
10/31/2023,10,31,2023,RAC-E,0
10/31/2023,10,31,2023,RAC-N,0
10/31/2023,10,31,2023,RAC-S,0
10/31/2023,10,31,2023,RAC-W,0
11/1/2023,11,1,2023,Allen Center,0
11/1/2023,11,1,2023,KGH-E,0
11/1/2023,11,1,2023,KGH-N,0
11/1/2023,11,1,2023,KGH-S,0
11/1/2023,11,1,2023,KGH-W,0
11/1/2023,11,1,2023,Mudd Library,0
11/1/2023,11,1,2023,RAC-E,0
11/1/2023,11,1,2023,RAC-N,0
11/1/2023,11,1,2023,RAC-S,0
11/1/2023,11,1,2023,RAC-W,0
11/2/2023,11,2,2023,Allen Center,0
11/2/2023,11,2,2023,KGH-E,0
11/2/2023,11,2,2023,KGH-N,0
11/2/2023,11,2,2023,KGH-S,0
11/2/2023,11,2,2023,KGH-W,0
11/2/2023,11,2,2023,Mudd Library,0
11/2/2023,11,2,2023,RAC-E,0
11/2/2023,11,2,2023,RAC-N,0
11/2/2023,11,2,2023,RAC-S,0
11/2/2023,11,2,2023,RAC-W,0
9/1/2024,9,1,2024,Allen Center,4
9/1/2024,9,1,2024,Allen Center,0
9/1/2024,9,1,2024,KGH-E,1
9/1/2024,9,1,2024,KGH-E,0
9/1/2024,9,1,2024,KGH-N,0
9/1/2024,9,1,2024,KGH-N,0
9/1/2024,9,1,2024,KGH-S,0
9/1/2024,9,1,2024,KGH-S,0
9/1/2024,9,1,2024,KGH-W,1
9/1/2024,9,1,2024,KGH-W,0
9/1/2024,9,1,2024,Mudd Library,0
9/1/2024,9,1,2024,Mudd Library,0
9/1/2024,9,1,2024,RAC-E,1
9/1/2024,9,1,2024,RAC-E,0
9/1/2024,9,1,2024,RAC-N,3
9/1/2024,9,1,2024,RAC-N,0
9/1/2024,9,1,2024,RAC-S,0
9/1/2024,9,1,2024,RAC-S,0
9/1/2024,9,1,2024,RAC-W,0
9/1/2024,9,1,2024,RAC-W,0
9/2/2024,9,2,2024,Allen Center,0
9/2/2024,9,2,2024,Allen Center,0
9/2/2024,9,2,2024,KGH-E,0
9/2/2024,9,2,2024,KGH-E,0
9/2/2024,9,2,2024,KGH-N,0
9/2/2024,9,2,2024,KGH-N,0
9/2/2024,9,2,2024,KGH-S,0
9/2/2024,9,2,2024,KGH-S,0
9/2/2024,9,2,2024,KGH-W,0
9/2/2024,9,2,2024,KGH-W,0
9/2/2024,9,2,2024,Mudd Library,0
9/2/2024,9,2,2024,Mudd Library,0
9/2/2024,9,2,2024,RAC-E,0
9/2/2024,9,2,2024,RAC-E,0
9/2/2024,9,2,2024,RAC-N,0
9/2/2024,9,2,2024,RAC-N,0
9/2/2024,9,2,2024,RAC-S,0
9/2/2024,9,2,2024,RAC-S,0
9/2/2024,9,2,2024,RAC-W,0
